medal_date,medal_type,medal_code,name,gender,country_long,nationality_long,discipline,event,birth_date,code_athlete,is_medallist
2024-08-01,Silver Medal,2.0,CHRISTOU Apostolos,Male,Greece,Greece,Swimming,Men's 200m Backstroke,1996-11-01,1954557,true
2024-08-01,Bronze Medal,3.0,MITYUKOV Roman,Male,Switzerland,Switzerland,Swimming,Men's 200m Backstroke,2000-07-30,1977754,true
2024-08-01,Gold Medal,1.0,DOUGLASS Kate,Female,United States of America,United States of America,Swimming,Women's 200m Breaststroke,2001-11-17,1935895,true
2024-08-01,Silver Medal,2.0,SMITH Tatjana,Female,South Africa,South Africa,Swimming,Women's 200m Breaststroke,1997-07-09,1962589,true
2024-08-01,Bronze Medal,3.0,SCHOUTEN Tes,Female,Netherlands,Netherlands,Swimming,Women's 200m Breaststroke,2000-12-31,1972525,true
2024-08-01,Gold Medal,1.0,McINTOSH Summer,Female,Canada,Canada,Swimming,Women's 200m Butterfly,2006-08-18,1967140,true
2024-08-01,Silver Medal,2.0,SMITH Regan,Female,United States of America,United States of America,Swimming,Women's 200m Butterfly,2002-02-09,1935984,true
2024-08-01,Bronze Medal,3.0,ZHANG Yufei,Female,People's Republic of China,People's Republic of China,Swimming,Women's 200m Butterfly,1998-04-19,1945125,true
2024-08-02,Gold Medal,1.0,CHEPTEGEI Joshua,Male,Uganda,Uganda,Athletics,"Men's 10,000m",1996-09-12,1970827,true
2024-08-02,Silver Medal,2.0,AREGAWI Berihu,Male,Ethiopia,Ethiopia,Athletics,"Men's 10,000m",2001-02-28,1536998,true
2024-08-02,Bronze Medal,3.0,FISHER Grant,Male,United States of America,United States of America,Athletics,"Men's 10,000m",1997-04-22,1960959,true
2024-08-02,Gold Medal,1.0,DAUDET Joris,Male,France,France,Cycling BMX Racing,Men,1991-02-12,1895661,true
2024-08-02,Silver Medal,2.0,ANDRE Sylvain,Male,France,France,Cycling BMX Racing,Men,1992-10-14,1895640,true
2024-08-02,Bronze Medal,3.0,MAHIEU Romain,Male,France,France,Cycling BMX Racing,Men,1995-02-17,1895700,true
2024-08-02,Gold Medal,1.0,SAKAKIBARA Saya,Female,Australia,Australia,Cycling BMX Racing,Women,1999-08-23,1940127,true
2024-08-02,Silver Medal,2.0,VEENSTRA Manon,Female,Netherlands,Netherlands,Cycling BMX Racing,Women,1998-07-06,1969181,true
2024-08-02,Bronze Medal,3.0,CLAESSENS Zoe,Female,Switzerland,Switzerland,Cycling BMX Racing,Women,2001-04-28,1976480,true
2024-08-02,Gold Medal,1.0,RINER Teddy,Male,France,France,Judo,Men +100 kg,1989-04-07,1891323,true
2024-08-02,Silver Medal,2.0,KIM Minjong,Male,Republic of Korea,Republic of Korea,Judo,Men +100 kg,2000-09-01,1928072,true
2024-08-02,Bronze Medal,3.0,RAKHIMOV Temur,Male,Tajikistan,Tajikistan,Judo,Men +100 kg,1997-07-08,1567512,true
2024-08-02,Bronze Medal,3.0,YUSUPOV Alisher,Male,Uzbekistan,Uzbekistan,Judo,Men +100 kg,1998-11-27,1566931,true
2024-08-02,Gold Medal,1.0,SOUZA Beatriz,Female,Brazil,Brazil,Judo,Women +78 kg,1998-05-20,1953777,true
2024-08-02,Silver Medal,2.0,HERSHKO Raz,Female,Israel,Israel,Judo,Women +78 kg,1998-06-19,1892796,true
2024-08-02,Bronze Medal,3.0,KIM Hayun,Female,Republic of Korea,Republic of Korea,Judo,Women +78 kg,2000-01-07,1928070,true
2024-08-02,Bronze Medal,3.0,DICKO Romane,Female,France,France,Judo,Women +78 kg,1999-09-30,1891300,true
2024-08-02,Gold Medal,1.0,LEONE Chiara,Female,Switzerland,Switzerland,Shooting,50m Rifle 3 Positions Women,1998-06-15,1977709,true
2024-08-02,Silver Medal,2.0,MADDALENA Sagen,Female,United States of America,United States of America,Shooting,50m Rifle 3 Positions Women,1993-08-16,1944373,true
2024-08-02,Bronze Medal,3.0,ZHANG Qiongyue,Female,People's Republic of China,People's Republic of China,Shooting,50m Rifle 3 Positions Women,2004-03-12,1913972,true
2024-08-02,Gold Medal,1.0,MARCHAND Leon,Male,France,France,Swimming,Men's 200m Individual Medley,2002-05-17,1909294,true
2024-08-02,Silver Medal,2.0,SCOTT Duncan,Male,Great Britain,Great Britain,Swimming,Men's 200m Individual Medley,1997-05-06,1903621,true
2024-08-02,Bronze Medal,3.0,WANG Shun,Male,People's Republic of China,People's Republic of China,Swimming,Men's 200m Individual Medley,1994-02-11,1945186,true
2024-08-02,Gold Medal,1.0,McEVOY Cameron,Male,Australia,Australia,Swimming,Men's 50m Freestyle,1994-05-13,1946161,true
2024-08-02,Silver Medal,2.0,PROUD Benjamin,Male,Great Britain,Great Britain,Swimming,Men's 50m Freestyle,1994-09-21,1903616,true
2024-08-02,Bronze Medal,3.0,MANAUDOU Florent,Male,France,France,Swimming,Men's 50m Freestyle,1990-11-12,1909292,true
2024-08-02,Gold Medal,1.0,McKEOWN Kaylee,Female,Australia,Australia,Swimming,Women's 200m Backstroke,2001-07-12,1946198,true
2024-08-02,Silver Medal,2.0,SMITH Regan,Female,United States of America,United States of America,Swimming,Women's 200m Backstroke,2002-02-09,1935984,true
2024-08-02,Bronze Medal,3.0,MASSE Kylie,Female,Canada,Canada,Swimming,Women's 200m Backstroke,1996-01-18,1967104,true
2024-08-02,Bronze Medal,3.0,SWIATEK Iga,Female,Poland,Poland,Tennis,Women's Singles,2001-05-31,1931815,true
2024-08-02,Gold Medal,1.0,LITVINOVICH Ivan,Male,AIN,Belarus,Trampoline Gymnastics,Men,2001-06-26,1937347,true
2024-08-02,Silver Medal,2.0,WANG Zisai,Male,People's Republic of China,People's Republic of China,Trampoline Gymnastics,Men,2006-06-18,1918790,true
2024-08-02,Bronze Medal,3.0,YAN Langyu,Male,People's Republic of China,People's Republic of China,Trampoline Gymnastics,Men,1999-08-31,1918789,true
2024-08-02,Gold Medal,1.0,PAGE Bryony,Female,Great Britain,Great Britain,Trampoline Gymnastics,Women,1990-12-10,1904745,true
2024-08-02,Silver Medal,2.0,BARDZILOUSKAYA Viyaleta,Female,AIN,Belarus,Trampoline Gymnastics,Women,2005-06-07,1938437,true
2024-08-02,Bronze Medal,3.0,METHOT Sophiane,Female,Canada,Canada,Trampoline Gymnastics,Women,1998-08-03,1973102,true
2024-08-03,Gold Medal,1.0,LIM Sihyeon,Female,Republic of Korea,Republic of Korea,Archery,Women's Individual,2003-06-13,1902147,true
2024-08-03,Silver Medal,2.0,NAM Suhyeon,Female,Republic of Korea,Republic of Korea,Archery,Women's Individual,2005-01-27,1902148,true
2024-08-03,Bronze Medal,3.0,BARBELIN Lisa,Female,France,France,Archery,Women's Individual,2000-04-10,1541265,true
2024-08-03,Gold Medal,1.0,YULO Carlos Edriel,Male,Philippines,Philippines,Artistic Gymnastics,Men's Floor Exercise,2000-02-16,1975874,true
2024-08-03,Silver Medal,2.0,DOLGOPYAT Artem,Male,Israel,Israel,Artistic Gymnastics,Men's Floor Exercise,1997-06-16,1908195,true
2024-08-03,Bronze Medal,3.0,JARMAN Jake,Male,Great Britain,Great Britain,Artistic Gymnastics,Men's Floor Exercise,2001-12-03,1904741,true
2024-08-03,Gold Medal,1.0,Mc CLENAGHAN Rhys,Male,Ireland,Ireland,Artistic Gymnastics,Men's Pommel Horse,1999-07-21,1539986,true
2024-08-03,Silver Medal,2.0,KURBANOV Nariman,Male,Kazakhstan,Kazakhstan,Artistic Gymnastics,Men's Pommel Horse,1997-12-06,1931577,true
2024-08-03,Bronze Medal,3.0,NEDOROSCIK Stephen,Male,United States of America,United States of America,Artistic Gymnastics,Men's Pommel Horse,1998-10-28,1959865,true
2024-08-03,Gold Medal,1.0,BILES Simone,Female,United States of America,United States of America,Artistic Gymnastics,Women's Vault,1997-03-14,1959861,true
2024-08-03,Silver Medal,2.0,ANDRADE Rebeca,Female,Brazil,Brazil,Artistic Gymnastics,Women's Vault,1999-05-08,1953634,true
2024-08-03,Bronze Medal,3.0,CAREY Jade,Female,United States of America,United States of America,Artistic Gymnastics,Women's Vault,2000-05-27,1959819,true
2024-08-03,Gold Medal,1.0,ROOTH Markus,Male,Norway,Norway,Athletics,Men's Decathlon,2001-12-22,1878353,true
2024-08-03,Silver Medal,2.0,NEUGEBAUER Leo,Male,Germany,Germany,Athletics,Men's Decathlon,2000-06-19,1920180,true
2024-08-03,Bronze Medal,3.0,VICTOR Lindon,Male,Grenada,Grenada,Athletics,Men's Decathlon,1993-02-28,1573388,true
2024-08-03,Gold Medal,1.0,CROUSER Ryan,Male,United States of America,United States of America,Athletics,Men's Shot Put,1992-12-18,1960688,true
2024-08-03,Silver Medal,2.0,KOVACS Joe,Male,United States of America,United States of America,Athletics,Men's Shot Put,1989-06-28,1965246,true
2024-08-03,Bronze Medal,3.0,CAMPBELL Rajindra,Male,Jamaica,Jamaica,Athletics,Men's Shot Put,1996-02-29,1564189,true
2024-08-03,Gold Medal,1.0,ALFRED Julien,Female,Saint Lucia,Saint Lucia,Athletics,Women's 100m,2001-06-10,1537325,true
2024-08-03,Silver Medal,2.0,RICHARDSON Sha'carri,Female,United States of America,United States of America,Athletics,Women's 100m,2000-03-25,1960181,true
2024-08-03,Bronze Medal,3.0,JEFFERSON Melissa,Female,United States of America,United States of America,Athletics,Women's 100m,2001-02-21,1961011,true
2024-08-03,Gold Medal,1.0,LAFOND Thea,Female,Dominica,Dominica,Athletics,Women's Triple Jump,1994-04-05,1908333,true
2024-08-03,Silver Medal,2.0,RICKETTS Shanieka,Female,Jamaica,Jamaica,Athletics,Women's Triple Jump,1992-02-02,1536885,true
2024-08-03,Bronze Medal,3.0,MOORE Jasmine,Female,United States of America,United States of America,Athletics,Women's Triple Jump,2001-05-01,1965250,true
2024-08-03,Bronze Medal,3.0,WU Shih Yi,Female,Chinese Taipei,Chinese Taipei,Boxing,Women's 60kg,1998-04-27,1887970,true
2024-08-03,Bronze Medal,3.0,SOARES FERREIRA Beatriz Iasmin,Female,Brazil,Brazil,Boxing,Women's 60kg,1992-12-09,1952540,true
2024-08-03,Gold Medal,1.0,EVENEPOEL Remco,Male,Belgium,Belgium,Cycling Road,Men's Road Race,2000-01-25,1903136,true
2024-08-03,Silver Medal,2.0,MADOUAS Valentin,Male,France,France,Cycling Road,Men's Road Race,1996-07-12,1895699,true
2024-08-03,Bronze Medal,3.0,LAPORTE Christophe,Male,France,France,Cycling Road,Men's Road Race,1992-12-11,1895694,true
2024-08-03,Gold Medal,1.0,ZEIDLER Oliver,Male,Germany,Germany,Rowing,Men's Single Sculls,1996-07-24,1906515,true
2024-08-03,Silver Medal,2.0,ZALATY Yauheni,Male,AIN,Belarus,Rowing,Men's Single Sculls,1999-09-09,1538160,true
2024-08-03,Bronze Medal,3.0,van DORP Simon,Male,Netherlands,Netherlands,Rowing,Men's Single Sculls,1997-04-10,1965599,true
2024-08-03,Gold Medal,1.0,FLORIJN Karolien,Female,Netherlands,Netherlands,Rowing,Women's Single Sculls,1998-04-06,1965558,true
2024-08-03,Silver Medal,2.0,TWIGG Emma,Female,New Zealand,New Zealand,Rowing,Women's Single Sculls,1987-03-01,1927027,true
2024-08-03,Bronze Medal,3.0,SENKUTE Viktorija,Female,Lithuania,Lithuania,Rowing,Women's Single Sculls,1996-04-12,1941956,true
2024-08-03,Gold Medal,1.0,REUVENY Tom,Male,Israel,Israel,Sailing,Men's Windsurfing,2000-06-12,1927680,true
2024-08-03,Silver Medal,2.0,MORRIS Grae,Male,Australia,Australia,Sailing,Men's Windsurfing,2003-10-16,1945982,true
2024-08-03,Bronze Medal,3.0,van OPZEELAND Luuc,Male,Netherlands,Netherlands,Sailing,Men's Windsurfing,1999-05-21,1970505,true
2024-08-03,Gold Medal,1.0,MAGGETTI Marta,Female,Italy,Italy,Sailing,Women's Windsurfing,1996-01-10,1899653,true
2024-08-03,Silver Medal,2.0,KANTOR Sharon,Female,Israel,Israel,Sailing,Women's Windsurfing,2003-01-28,1927733,true
2024-08-03,Bronze Medal,3.0,WILSON Emma,Female,Great Britain,Great Britain,Sailing,Women's Windsurfing,1999-04-07,1899748,true
2024-08-03,Gold Medal,1.0,YANG Jiin,Female,Republic of Korea,Republic of Korea,Shooting,25m Pistol Women,2003-05-20,1893995,true
2024-08-03,Silver Medal,2.0,JEDRZEJEWSKI Camille,Female,France,France,Shooting,25m Pistol Women,2002-04-25,1888429,true
2024-08-03,Bronze Medal,3.0,MAJOR Veronika,Female,Hungary,Hungary,Shooting,25m Pistol Women,1997-03-19,1899493,true
2024-08-03,Gold Medal,1.0,HANCOCK Vincent,Male,United States of America,United States of America,Shooting,Skeet Men,1989-03-19,1944354,true
2024-08-03,Silver Medal,2.0,PRINCE Conner Lynn,Male,United States of America,United States of America,Shooting,Skeet Men,2000-03-28,1944385,true
2024-08-03,Bronze Medal,3.0,LEE Meng Yuan,Male,Chinese Taipei,Chinese Taipei,Shooting,Skeet Men,1994-08-25,1569852,true
2024-08-03,Gold Medal,1.0,MILAK Kristof,Male,Hungary,Hungary,Swimming,Men's 100m Butterfly,2000-02-20,1905860,true
2024-08-03,Silver Medal,2.0,LIENDO Josh,Male,Canada,Canada,Swimming,Men's 100m Butterfly,2002-08-20,1967069,true
2024-08-03,Bronze Medal,3.0,KHARUN Ilya,Male,Canada,Canada,Swimming,Men's 100m Butterfly,2005-02-07,1967058,true
2024-08-03,Gold Medal,1.0,McINTOSH Summer,Female,Canada,Canada,Swimming,Women's 200m Individual Medley,2006-08-18,1967140,true
2024-08-03,Silver Medal,2.0,DOUGLASS Kate,Female,United States of America,United States of America,Swimming,Women's 200m Individual Medley,2001-11-17,1935895,true
2024-08-03,Bronze Medal,3.0,McKEOWN Kaylee,Female,Australia,Australia,Swimming,Women's 200m Individual Medley,2001-07-12,1946198,true
2024-08-03,Gold Medal,1.0,LEDECKY Katie,Female,United States of America,United States of America,Swimming,Women's 800m Freestyle,1997-03-17,1935938,true
2024-08-03,Silver Medal,2.0,TITMUS Ariarne,Female,Australia,Australia,Swimming,Women's 800m Freestyle,2000-09-07,1946150,true
2024-08-03,Bronze Medal,3.0,MADDEN Paige,Female,United States of America,United States of America,Swimming,Women's 800m Freestyle,1998-10-22,1935943,true
2024-08-03,Gold Medal,1.0,CHEN Meng,Female,People's Republic of China,People's Republic of China,Table Tennis,Women's Singles,1994-01-15,1902307,true
2024-08-03,Silver Medal,2.0,SUN Yingsha,Female,People's Republic of China,People's Republic of China,Table Tennis,Women's Singles,2000-11-04,1902313,true
2024-08-03,Bronze Medal,3.0,HAYATA Hina,Female,Japan,Japan,Table Tennis,Women's Singles,2000-07-07,1931100,true
2024-08-03,Bronze Medal,3.0,MUSETTI Lorenzo,Male,Italy,Italy,Tennis,Men's Singles,2002-03-03,1562400,true
2024-08-03,Gold Medal,1.0,ZHENG Qinwen,Female,People's Republic of China,People's Republic of China,Tennis,Women's Singles,2002-10-08,1927709,true
2024-08-03,Silver Medal,2.0,VEKIC Donna,Female,Croatia,Croatia,Tennis,Women's Singles,1996-06-28,1554972,true
2024-08-04,Gold Medal,1.0,KIM Woojin,Male,Republic of Korea,Republic of Korea,Archery,Men's Individual,1992-06-20,1902135,true
2024-08-04,Silver Medal,2.0,ELLISON Brady,Male,United States of America,United States of America,Archery,Men's Individual,1988-10-27,1955595,true
2024-08-04,Bronze Medal,3.0,LEE Wooseok,Male,Republic of Korea,Republic of Korea,Archery,Men's Individual,1997-08-07,1902144,true
2024-08-04,Gold Medal,1.0,LIU Yang,Male,People's Republic of China,People's Republic of China,Artistic Gymnastics,Men's Rings,1994-08-11,1918856,true
2024-08-04,Silver Medal,2.0,ZOU Jingyuan,Male,People's Republic of China,People's Republic of China,Artistic Gymnastics,Men's Rings,1998-01-03,1918865,true
2024-08-04,Bronze Medal,3.0,PETROUNIAS Eleftherios,Male,Greece,Greece,Artistic Gymnastics,Men's Rings,1990-11-30,1961314,true
2024-08-04,Gold Medal,1.0,YULO Carlos Edriel,Male,Philippines,Philippines,Artistic Gymnastics,Men's Vault,2000-02-16,1975874,true
2024-08-04,Silver Medal,2.0,DAVTYAN Artur,Male,Armenia,Armenia,Artistic Gymnastics,Men's Vault,1992-08-08,1915828,true
2024-08-04,Bronze Medal,3.0,HEPWORTH Harry,Male,Great Britain,Great Britain,Artistic Gymnastics,Men's Vault,2003-12-06,1904740,true
2024-08-04,Gold Medal,1.0,NEMOUR Kaylia,Female,Algeria,Algeria,Artistic Gymnastics,Women's Uneven Bars,2006-12-30,1545688,true
2024-08-04,Silver Medal,2.0,QIU Qiyuan,Female,People's Republic of China,People's Republic of China,Artistic Gymnastics,Women's Uneven Bars,2007-05-24,1918872,true
2024-08-04,Bronze Medal,3.0,LEE Sunisa,Female,United States of America,United States of America,Artistic Gymnastics,Women's Uneven Bars,2003-03-09,1959866,true
2024-08-04,Gold Medal,1.0,LYLES Noah,Male,United States of America,United States of America,Athletics,Men's 100m,1997-07-18,1960173,true
2024-08-04,Silver Medal,2.0,THOMPSON Kishane,Male,Jamaica,Jamaica,Athletics,Men's 100m,2001-07-17,1980161,true
2024-08-04,Bronze Medal,3.0,KERLEY Fred,Male,United States of America,United States of America,Athletics,Men's 100m,1995-05-07,1960958,true
2024-08-04,Gold Medal,1.0,KATZBERG Ethan,Male,Canada,Canada,Athletics,Men's Hammer Throw,2002-04-05,1974151,true
2024-08-04,Silver Medal,2.0,HALASZ Bence,Male,Hungary,Hungary,Athletics,Men's Hammer Throw,1997-08-04,1916814,true
2024-08-04,Bronze Medal,3.0,KOKHAN Mykhaylo,Male,Ukraine,Ukraine,Athletics,Men's Hammer Throw,2001-01-22,1571563,true
2024-08-04,Gold Medal,1.0,MAHUCHIKH Yaroslava,Female,Ukraine,Ukraine,Athletics,Women's High Jump,2001-09-19,1571559,true
2024-08-04,Silver Medal,2.0,OLYSLAGERS Nicola,Female,Australia,Australia,Athletics,Women's High Jump,1996-12-28,1939838,true
2024-08-04,Bronze Medal,3.0,GERASHCHENKO Iryna,Female,Ukraine,Ukraine,Athletics,Women's High Jump,1995-03-10,1571577,true
2024-08-04,Bronze Medal,3.0,PATTERSON Eleanor,Female,Australia,Australia,Athletics,Women's High Jump,1996-05-22,1939763,true
2024-08-04,Bronze Medal,,TUNJUNG Gregoria Mariska,Female,Indonesia,Indonesia,Badminton,Women's Singles,1999-08-11,1926315,true
2024-08-04,Bronze Medal,3.0,ALCANTARA REYES Yunior,Male,Dominican Republic,Dominican Republic,Boxing,Men's 51kg,2004-02-10,1908817,true
2024-08-04,Bronze Medal,3.0,de PINA David,Male,Cabo Verde,Cabo Verde,Boxing,Men's 51kg,1996-08-07,1892464,true
2024-08-04,Bronze Medal,3.0,SANFORD Wyatt,Male,Canada,Canada,Boxing,Men's 63.5kg,1998-11-03,1972293,true
2024-08-04,Bronze Medal,3.0,GURULI Lasha,Male,Georgia,Georgia,Boxing,Men's 63.5kg,1996-08-27,1550184,true
2024-08-04,Bronze Medal,3.0,PINALES Cristian Javier,Male,Dominican Republic,Dominican Republic,Boxing,Men's 80kg,2000-11-02,1943368,true
2024-08-04,Bronze Medal,3.0,LOPEZ CARDONA Arlen,Male,Cuba,Cuba,Boxing,Men's 80kg,1993-02-21,1555548,true
2024-08-04,Bronze Medal,3.0,REYES PLA Enmanuel,Male,Spain,Spain,Boxing,Men's 92kg,1992-12-14,1934790,true
2024-08-04,Bronze Medal,3.0,BOLTAEV Davlat,Male,Tajikistan,Tajikistan,Boxing,Men's 92kg,1999-01-13,1909011,true
2024-08-04,Bronze Medal,3.0,PANG Cholmi,Female,Democratic People's Republic of Korea,Democratic People's Republic of Korea,Boxing,Women's 54kg,1994-08-26,1980125,true
2024-08-04,Bronze Medal,3.0,IM Aeji,Female,Republic of Korea,Republic of Korea,Boxing,Women's 54kg,1999-05-11,1891890,true
2024-08-04,Gold Medal,1.0,FAULKNER Kristen,Female,United States of America,United States of America,Cycling Road,Women's Road Race,1992-12-18,1955081,true
2024-08-04,Silver Medal,2.0,VOS Marianne,Female,Netherlands,Netherlands,Cycling Road,Women's Road Race,1987-05-13,1969165,true
2024-08-04,Bronze Medal,3.0,KOPECKY Lotte,Female,Belgium,Belgium,Cycling Road,Women's Road Race,1995-11-10,1903120,true
2024-08-04,Gold Medal,1.0,von BREDOW-WERNDL Jessica,Female,Germany,Germany,Equestrian,Dressage Individual,1986-02-16,1914905,true
2024-08-04,Silver Medal,2.0,WERTH Isabell,Female,Germany,Germany,Equestrian,Dressage Individual,1969-07-21,1914909,true
2024-08-04,Bronze Medal,3.0,FRY Charlotte,Female,Great Britain,Great Britain,Equestrian,Dressage Individual,1996-02-11,1970905,true
2024-08-04,Gold Medal,1.0,SCHEFFLER Scottie,Male,United States of America,United States of America,Golf,Men's Individual Stroke Play,1996-06-21,1951724,true
2024-08-04,Silver Medal,2.0,FLEETWOOD Tommy,Male,Great Britain,Great Britain,Golf,Men's Individual Stroke Play,1991-01-19,1923629,true
2024-08-04,Bronze Medal,3.0,MATSUYAMA Hideki,Male,Japan,Japan,Golf,Men's Individual Stroke Play,1992-02-25,1961406,true
2024-08-04,Gold Medal,1.0,CROVETTO CHADID Francisca,Female,Chile,Chile,Shooting,Skeet Women,1990-04-27,1937878,true
2024-08-04,Silver Medal,2.0,RUTTER Amber Jo,Female,Great Britain,Great Britain,Shooting,Skeet Women,1997-08-21,1977402,true
2024-08-04,Bronze Medal,3.0,SMITH Austen Jewell,Female,United States of America,United States of America,Shooting,Skeet Women,2001-07-23,1944397,true
2024-08-04,Gold Medal,1.0,FINKE Bobby,Male,United States of America,United States of America,Swimming,Men's 1500m Freestyle,1999-11-06,1935902,true
2024-08-04,Silver Medal,2.0,PALTRINIERI Gregorio,Male,Italy,Italy,Swimming,Men's 1500m Freestyle,1994-09-05,1925630,true
2024-08-04,Bronze Medal,3.0,WIFFEN Daniel,Male,Ireland,Ireland,Swimming,Men's 1500m Freestyle,2001-07-14,1539969,true
2024-08-04,Gold Medal,1.0,SJOESTROEM Sarah,Female,Sweden,Sweden,Swimming,Women's 50m Freestyle,1993-08-17,1572557,true
2024-08-04,Silver Medal,2.0,HARRIS Meg,Female,Australia,Australia,Swimming,Women's 50m Freestyle,2002-03-07,1946212,true
2024-08-04,Bronze Medal,3.0,ZHANG Yufei,Female,People's Republic of China,People's Republic of China,Swimming,Women's 50m Freestyle,1998-04-19,1945125,true
2024-08-04,Gold Medal,1.0,FAN Zhendong,Male,People's Republic of China,People's Republic of China,Table Tennis,Men's Singles,1997-01-22,1902295,true
